spread,miles_feature,h,weeks,b,p
WTI_M1M2,P5_MILES_SURPRISE,4,52,-0.011036068427748019,0.20464349048993558
WTI_M1M2,P5_MILES_CHG1,4,52,-12.046779153612963,0.3389643386849207
WTI_M1M2,P5_MILES_CHG4,4,52,-0.7087582101424041,0.8608745636753665
WTI_M1M2,P5_MILES_VS_8W,4,52,3.0179472530910965,0.36650235369301887
WTI_M1M2,BOTH_MILES_SURPRISE,4,52,-0.003078859813752133,0.21041808489194824
WTI_M1M2,BOTH_MILES_CHG1,4,52,-14.534981408801332,0.24317362596807046
WTI_M1M2,BOTH_MILES_CHG4,4,52,1.3196977478675567,0.5840956086216955
WTI_M1M2,BOTH_MILES_VS_8W,4,52,5.685725179781045,0.06234257346053743
WTI_M2M3,P5_MILES_SURPRISE,1,52,-0.0016087988469918098,0.16822794878086056
WTI_M2M3,P5_MILES_CHG1,1,52,0.18221182368431071,0.9234374104796237
WTI_M2M3,P5_MILES_CHG4,1,52,0.16250319300065896,0.8366618135013897
WTI_M2M3,P5_MILES_VS_8W,1,52,0.9117175586441373,0.1592790387694163
WTI_M2M3,BOTH_MILES_SURPRISE,1,52,-0.0008453253512091017,0.006497356214368554
WTI_M2M3,BOTH_MILES_CHG1,1,52,-2.905424237273241,0.06198251633813641
WTI_M2M3,BOTH_MILES_CHG4,1,52,-0.016033157859111746,0.9756613604466342
WTI_M2M3,BOTH_MILES_VS_8W,1,52,0.6632117334406396,0.34792301492955857
WTI_M2M3,P5_MILES_SURPRISE,2,52,-0.0033025489436090336,0.20911238973714197
WTI_M2M3,P5_MILES_CHG1,2,52,-1.675598660666754,0.6564535728318586
WTI_M2M3,P5_MILES_CHG4,2,52,0.08637725418884706,0.9601681222768728
WTI_M2M3,P5_MILES_VS_8W,2,52,1.6008527672591668,0.23800923883064684
WTI_M2M3,BOTH_MILES_SURPRISE,2,52,-0.0014863830128013181,0.03714851160720258
WTI_M2M3,BOTH_MILES_CHG1,2,52,-5.738593080345918,0.07557412825295051
WTI_M2M3,BOTH_MILES_CHG4,2,52,0.6843817382016331,0.5150912004836479
WTI_M2M3,BOTH_MILES_VS_8W,2,52,1.98633797108515,0.11619295863102544
WTI_M2M3,P5_MILES_SURPRISE,4,52,-0.00857747549157442,0.18721606603679075
WTI_M2M3,P5_MILES_CHG1,4,52,-8.594087800767216,0.40587999770434224
WTI_M2M3,P5_MILES_CHG4,4,52,0.35868723291513804,0.926001193209759
WTI_M2M3,P5_MILES_VS_8W,4,52,3.42580722179291,0.3023191941433103
WTI_M2M3,BOTH_MILES_SURPRISE,4,52,-0.002205235835067892,0.23161521451328126
WTI_M2M3,BOTH_MILES_CHG1,4,52,-11.900378776046441,0.2481986376901898
WTI_M2M3,BOTH_MILES_CHG4,4,52,2.3959630710024813,0.33111677746503865
WTI_M2M3,BOTH_MILES_VS_8W,4,52,5.77985803663465,0.03332136865298548
BRENT_M1M2,P5_MILES_SURPRISE,1,52,-0.003056403802347571,0.5389620912713486
BRENT_M1M2,P5_MILES_CHG1,1,52,1.4825942605952034,0.8289663300077333
BRENT_M1M2,P5_MILES_CHG4,1,52,2.8775537930257626,0.12106158495347531
BRENT_M1M2,P5_MILES_VS_8W,1,52,3.462706401105129,0.04769939850838463
BRENT_M1M2,BOTH_MILES_SURPRISE,1,52,-0.0020487058840619916,0.054234475837529675
BRENT_M1M2,BOTH_MILES_CHG1,1,52,3.53202993822339,0.585224576148291
BRENT_M1M2,BOTH_MILES_CHG4,1,52,1.9008763772639896,0.37839317018532215
BRENT_M1M2,BOTH_MILES_VS_8W,1,52,1.9162057030622175,0.4314507807659892
BRENT_M1M2,P5_MILES_SURPRISE,2,52,-0.006570709296742045,0.42495576470868335
BRENT_M1M2,P5_MILES_CHG1,2,52,-1.211058377154064,0.8977170443119453
BRENT_M1M2,P5_MILES_CHG4,2,52,4.01502902080129,0.1656919601387089
BRENT_M1M2,P5_MILES_VS_8W,2,52,6.193420366040578,0.04035096579372835
BRENT_M1M2,BOTH_MILES_SURPRISE,2,52,-0.003241848501190948,0.07204283290980504
BRENT_M1M2,BOTH_MILES_CHG1,2,52,0.5333324372896915,0.950931991714121
BRENT_M1M2,BOTH_MILES_CHG4,2,52,1.4588883529696186,0.6343997719805319
BRENT_M1M2,BOTH_MILES_VS_8W,2,52,2.1823399234474534,0.622144080558799
BRENT_M1M2,P5_MILES_SURPRISE,4,52,-0.012484184263572414,0.4331408373579865
BRENT_M1M2,P5_MILES_CHG1,4,52,5.990663067270491,0.673419809826391
BRENT_M1M2,P5_MILES_CHG4,4,52,8.587864231332317,0.0674001931540109
BRENT_M1M2,P5_MILES_VS_8W,4,52,11.204984710493846,0.038129112371910315
BRENT_M1M2,BOTH_MILES_SURPRISE,4,52,-0.005341773658857698,0.13954736707772672
BRENT_M1M2,BOTH_MILES_CHG1,4,52,1.1125802956862225,0.9312041360455825
BRENT_M1M2,BOTH_MILES_CHG4,4,52,-0.7102325765275858,0.9128800691154108
BRENT_M1M2,BOTH_MILES_VS_8W,4,52,2.08638740090269,0.8227855828642778
BRENT_M2M3,P5_MILES_SURPRISE,1,52,-0.002514618514327089,0.3705644485643348
BRENT_M2M3,P5_MILES_CHG1,1,52,0.4058992414645064,0.9197862072768707
BRENT_M2M3,P5_MILES_CHG4,1,52,0.7417939804602346,0.6196609373724444
BRENT_M2M3,P5_MILES_VS_8W,1,52,1.479041136775095,0.27804803555184954
BRENT_M2M3,BOTH_MILES_SURPRISE,1,52,-0.001419738375771144,0.04457954221567257
BRENT_M2M3,BOTH_MILES_CHG1,1,52,-0.8585492211095556,0.8283908348290588
BRENT_M2M3,BOTH_MILES_CHG4,1,52,-0.6503580656454889,0.6570401869134965
BRENT_M2M3,BOTH_MILES_VS_8W,1,52,-0.3614620404266028,0.8296042425802955
BRENT_M2M3,P5_MILES_SURPRISE,2,52,-0.004911033519771018,0.34149841969408246
BRENT_M2M3,P5_MILES_CHG1,2,52,-0.8979587218825968,0.8953285281694062
BRENT_M2M3,P5_MILES_CHG4,2,52,0.11005768295258611,0.9678548663681389
BRENT_M2M3,P5_MILES_VS_8W,2,52,2.1749760604565362,0.3077773273866832
BRENT_M2M3,BOTH_MILES_SURPRISE,2,52,-0.0025359786319505574,0.05255490926681602
BRENT_M2M3,BOTH_MILES_CHG1,2,52,-3.0044915204172833,0.6622312247712756
BRENT_M2M3,BOTH_MILES_CHG4,2,52,-2.6338232626902665,0.3296156754330404
BRENT_M2M3,BOTH_MILES_VS_8W,2,52,-1.2518726246274878,0.6867822696691795
BRENT_M2M3,P5_MILES_SURPRISE,4,52,-0.011905926138817169,0.14350842632280947
BRENT_M2M3,P5_MILES_CHG1,4,52,-3.346309492780306,0.7406881066790449
BRENT_M2M3,P5_MILES_CHG4,4,52,-0.33483111177265457,0.9436473762440006
BRENT_M2M3,P5_MILES_VS_8W,4,52,2.3948758569272526,0.578889488177829
BRENT_M2M3,BOTH_MILES_SURPRISE,4,52,-0.004374585301912644,0.08785052046054181
BRENT_M2M3,BOTH_MILES_CHG1,4,52,-13.184915761367133,0.2901414480602076
BRENT_M2M3,BOTH_MILES_CHG4,4,52,-7.305477587804941,0.16294154600087574
BRENT_M2M3,BOTH_MILES_VS_8W,4,52,-3.13545480838286,0.60023774824212
GASOIL_M1M2,P5_MILES_SURPRISE,1,52,0.002442045555883067,0.3058683837621492
GASOIL_M1M2,P5_MILES_CHG1,1,52,-0.4966518579849586,0.8880496357490781
GASOIL_M1M2,P5_MILES_CHG4,1,52,-1.0485059513807482,0.37591106992513224
GASOIL_M1M2,P5_MILES_VS_8W,1,52,-1.5932753894265235,0.20456228317907743
GASOIL_M1M2,BOTH_MILES_SURPRISE,1,52,0.0009453881909059054,0.3528796519478873
GASOIL_M1M2,BOTH_MILES_CHG1,1,52,2.338473089036618,0.5738707103580758
GASOIL_M1M2,BOTH_MILES_CHG4,1,52,-1.1015750110220792,0.5319220814127397
GASOIL_M1M2,BOTH_MILES_VS_8W,1,52,-2.399163738766548,0.18710430001044864
GASOIL_M1M2,P5_MILES_SURPRISE,2,52,0.003258854754933097,0.26948927363120057
GASOIL_M1M2,P5_MILES_CHG1,2,52,-4.715295322912906,0.10816751252837917
GASOIL_M1M2,P5_MILES_CHG4,2,52,-2.2673997218965933,0.3214648628822956
GASOIL_M1M2,P5_MILES_VS_8W,2,52,-2.5518359705143165,0.18923641840619743
GASOIL_M1M2,BOTH_MILES_SURPRISE,2,52,0.0010228939469390376,0.3532323927668233
GASOIL_M1M2,BOTH_MILES_CHG1,2,52,1.374871091141195,0.7748877707508555
GASOIL_M1M2,BOTH_MILES_CHG4,2,52,-2.8411507102646345,0.3173964944054044
GASOIL_M1M2,BOTH_MILES_VS_8W,2,52,-3.7829469791917862,0.16539814287027854
GASOIL_M1M2,P5_MILES_SURPRISE,4,52,0.0011314921678634196,0.7661092341780621
GASOIL_M1M2,P5_MILES_CHG1,4,52,-9.948366825677041,0.2260570569124466
GASOIL_M1M2,P5_MILES_CHG4,4,52,0.19468227463959842,0.958215146199513
GASOIL_M1M2,P5_MILES_VS_8W,4,52,0.3006158580310938,0.9325501036388821
GASOIL_M1M2,BOTH_MILES_SURPRISE,4,52,-0.0006015428520340199,0.7426937537783606
GASOIL_M1M2,BOTH_MILES_CHG1,4,52,-5.736931603076274,0.5981906663578251
GASOIL_M1M2,BOTH_MILES_CHG4,4,52,-3.485610618544981,0.40482440131577146
GASOIL_M1M2,BOTH_MILES_VS_8W,4,52,-2.3357742092090628,0.6459622116406589
GASOIL_M2M3,P5_MILES_SURPRISE,1,52,-0.0012821526121401716,0.5847842552920361
GASOIL_M2M3,P5_MILES_CHG1,1,52,-5.650644339276374,0.01094504032059191
GASOIL_M2M3,P5_MILES_CHG4,1,52,-1.2029802135828416,0.14436241934360924
GASOIL_M2M3,P5_MILES_VS_8W,1,52,-0.4290256406483587,0.7086774861095961
GASOIL_M2M3,BOTH_MILES_SURPRISE,1,52,-0.0015307541544317756,0.021454046604600693
GASOIL_M2M3,BOTH_MILES_CHG1,1,52,-5.817412914650946,0.02888741345473234
GASOIL_M2M3,BOTH_MILES_CHG4,1,52,-2.0356213857069423,0.010796931408165272
GASOIL_M2M3,BOTH_MILES_VS_8W,1,52,-1.7967669275517575,0.08586190605930022
GASOIL_M2M3,P5_MILES_SURPRISE,2,52,-0.002183514625825312,0.5952892644856103
GASOIL_M2M3,P5_MILES_CHG1,2,52,-7.844086836444712,0.030146397428974108
GASOIL_M2M3,P5_MILES_CHG4,2,52,-0.017481075379152777,0.9922327359111861
GASOIL_M2M3,P5_MILES_VS_8W,2,52,0.8886778244686935,0.7143901108485669
GASOIL_M2M3,BOTH_MILES_SURPRISE,2,52,-0.00250835262252709,0.05925770668765883
GASOIL_M2M3,BOTH_MILES_CHG1,2,52,-8.426649110310368,0.028437621999249808
GASOIL_M2M3,BOTH_MILES_CHG4,2,52,-1.9211385912700985,0.33232499941247606
GASOIL_M2M3,BOTH_MILES_VS_8W,2,52,-1.8010332713269577,0.4645836166596824
GASOIL_M2M3,P5_MILES_SURPRISE,4,52,-0.006368718966985727,0.18022333822508574
GASOIL_M2M3,P5_MILES_CHG1,4,52,-9.42947185034746,0.028787832194598885
GASOIL_M2M3,P5_MILES_CHG4,4,52,5.82575120757604,0.1512107074776758
GASOIL_M2M3,P5_MILES_VS_8W,4,52,5.772841092123777,0.25082386027926906
GASOIL_M2M3,BOTH_MILES_SURPRISE,4,52,-0.005543183056005032,0.017101706662352157
GASOIL_M2M3,BOTH_MILES_CHG1,4,52,-13.285667507804076,0.027760686733252552
GASOIL_M2M3,BOTH_MILES_CHG4,4,52,1.470549070651947,0.7622894352699157
GASOIL_M2M3,BOTH_MILES_VS_8W,4,52,2.9862148042602876,0.6116713308929274
NWE_JET_M1M2,P5_MILES_SURPRISE,1,52,-0.00017668595913290048,0.9156945792703362
NWE_JET_M1M2,P5_MILES_CHG1,1,52,-0.19195212976844067,0.9424830566019088
NWE_JET_M1M2,P5_MILES_CHG4,1,52,1.3044233151109612,0.17622614481663967
NWE_JET_M1M2,P5_MILES_VS_8W,1,52,1.8280673599704413,0.10015088832002386
NWE_JET_M1M2,BOTH_MILES_SURPRISE,1,52,-0.0007924844415124643,0.3262825183682402
NWE_JET_M1M2,BOTH_MILES_CHG1,1,52,0.8498232336454226,0.8010803041362629
NWE_JET_M1M2,BOTH_MILES_CHG4,1,52,1.069363686831049,0.3639248091499405
NWE_JET_M1M2,BOTH_MILES_VS_8W,1,52,1.8007589667875434,0.19590164229757223
NWE_JET_M1M2,P5_MILES_SURPRISE,2,52,-0.0002840494730218115,0.9401916025426734
NWE_JET_M1M2,P5_MILES_CHG1,2,52,-1.8685986426261167,0.6681053096683622
NWE_JET_M1M2,P5_MILES_CHG4,2,52,3.107264887240496,0.1487718592024139
NWE_JET_M1M2,P5_MILES_VS_8W,2,52,4.19124979494867,0.12831470102838965
NWE_JET_M1M2,BOTH_MILES_SURPRISE,2,52,-0.002310329017906656,0.2759027867014745
NWE_JET_M1M2,BOTH_MILES_CHG1,2,52,0.841312365240271,0.86641314054242
NWE_JET_M1M2,BOTH_MILES_CHG4,2,52,2.0113736050005326,0.38518759195275576
NWE_JET_M1M2,BOTH_MILES_VS_8W,2,52,3.879505706816301,0.17933938971854668
NWE_JET_M1M2,P5_MILES_SURPRISE,4,52,-0.0018050339233742466,0.7953526195912111
NWE_JET_M1M2,P5_MILES_CHG1,4,52,2.9514974287476434,0.6911963175751914
NWE_JET_M1M2,P5_MILES_CHG4,4,52,10.333349042130862,0.10815330215757811
NWE_JET_M1M2,P5_MILES_VS_8W,4,52,11.180113213490241,0.13799554035765216
NWE_JET_M1M2,BOTH_MILES_SURPRISE,4,52,-0.006134174392473585,0.17176684287170052
NWE_JET_M1M2,BOTH_MILES_CHG1,4,52,1.1045128676255165,0.8814565847164992
NWE_JET_M1M2,BOTH_MILES_CHG4,4,52,5.575402022383489,0.2809419090069406
NWE_JET_M1M2,BOTH_MILES_VS_8W,4,52,10.1141106782617,0.1624116216573176
NWE_JET_M2M3,P5_MILES_SURPRISE,1,52,-0.00048000769283321307,0.7286943370052469
NWE_JET_M2M3,P5_MILES_CHG1,1,52,-1.7630573875585616,0.3954075927685934
NWE_JET_M2M3,P5_MILES_CHG4,1,52,0.6205816246444388,0.5002593281974298
NWE_JET_M2M3,P5_MILES_VS_8W,1,52,1.1287134776565853,0.30450203099629947
NWE_JET_M2M3,BOTH_MILES_SURPRISE,1,52,-0.001147616588122406,0.0791177777716648
NWE_JET_M2M3,BOTH_MILES_CHG1,1,52,-1.6758185393014466,0.5256011414304504
NWE_JET_M2M3,BOTH_MILES_CHG4,1,52,0.565775988898741,0.4689251034636418
NWE_JET_M2M3,BOTH_MILES_VS_8W,1,52,0.9136692701804034,0.3830871875309638
NWE_JET_M2M3,P5_MILES_SURPRISE,2,52,0.0009309240724191389,0.7506367453858647
NWE_JET_M2M3,P5_MILES_CHG1,2,52,-2.402632347521714,0.5183823151900155
NWE_JET_M2M3,P5_MILES_CHG4,2,52,2.3422280290863298,0.25310230378873
NWE_JET_M2M3,P5_MILES_VS_8W,2,52,3.3340261116764194,0.1893085864885775
NWE_JET_M2M3,BOTH_MILES_SURPRISE,2,52,-0.002257616460184495,0.13932452849441293
NWE_JET_M2M3,BOTH_MILES_CHG1,2,52,-0.7412915202795856,0.8650639251244315
NWE_JET_M2M3,BOTH_MILES_CHG4,2,52,1.4987008189140614,0.3946595361174704
NWE_JET_M2M3,BOTH_MILES_VS_8W,2,52,2.415143867854102,0.291327440475449
NWE_JET_M2M3,P5_MILES_SURPRISE,4,52,0.0007176126763279221,0.9162857562433275
NWE_JET_M2M3,P5_MILES_CHG1,4,52,1.395981755001184,0.8547130540364465
NWE_JET_M2M3,P5_MILES_CHG4,4,52,8.134410336044688,0.13026056961133894
NWE_JET_M2M3,P5_MILES_VS_8W,4,52,9.666289826364537,0.11548708309867012
NWE_JET_M2M3,BOTH_MILES_SURPRISE,4,52,-0.005511776301056903,0.09608993560649595
NWE_JET_M2M3,BOTH_MILES_CHG1,4,52,0.3052301859548301,0.9684853572979294
NWE_JET_M2M3,BOTH_MILES_CHG4,4,52,3.830338633900201,0.3604260071679547
NWE_JET_M2M3,BOTH_MILES_VS_8W,4,52,6.928861206194572,0.20627490870789045
SING_KERO_M1M2,P5_MILES_SURPRISE,1,52,0.0014800561544526512,0.5858801099233713
SING_KERO_M1M2,P5_MILES_CHG1,1,52,2.6052825211776494,0.5373014218584927
SING_KERO_M1M2,P5_MILES_CHG4,1,52,1.5197167958421405,0.14262615910628898
SING_KERO_M1M2,P5_MILES_VS_8W,1,52,1.1323719864765438,0.3045838192718774
SING_KERO_M1M2,BOTH_MILES_SURPRISE,1,52,-1.7800212807636637e-05,0.9867175706813796
SING_KERO_M1M2,BOTH_MILES_CHG1,1,52,0.5186750572166401,0.8552773102111291
SING_KERO_M1M2,BOTH_MILES_CHG4,1,52,1.7960493394464445,0.15468371309679238
SING_KERO_M1M2,BOTH_MILES_VS_8W,1,52,1.5190677158154944,0.1965539497963873
SING_KERO_M1M2,P5_MILES_SURPRISE,2,52,0.0037573683677927365,0.35678388434469954
SING_KERO_M1M2,P5_MILES_CHG1,2,52,-1.1056231008541297,0.7830714372482187
SING_KERO_M1M2,P5_MILES_CHG4,2,52,1.864920026110667,0.1584027545658644
SING_KERO_M1M2,P5_MILES_VS_8W,2,52,2.1316992214998547,0.1980946404832744
SING_KERO_M1M2,BOTH_MILES_SURPRISE,2,52,0.0014087439435013865,0.5553439336669004
SING_KERO_M1M2,BOTH_MILES_CHG1,2,52,-0.7589491968710564,0.8554215265063151
SING_KERO_M1M2,BOTH_MILES_CHG4,2,52,2.8332075089868676,0.1698597349256573
SING_KERO_M1M2,BOTH_MILES_VS_8W,2,52,3.401430701418383,0.09974466495167815
SING_KERO_M1M2,P5_MILES_SURPRISE,4,52,0.0021362659597221377,0.7429917353283548
SING_KERO_M1M2,P5_MILES_CHG1,4,52,2.975810857891279,0.7495782499846327
SING_KERO_M1M2,P5_MILES_CHG4,4,52,4.518181589260655,0.19788544020838972
SING_KERO_M1M2,P5_MILES_VS_8W,4,52,6.735126106540088,0.08046408511163368
SING_KERO_M1M2,BOTH_MILES_SURPRISE,4,52,-0.0011956926762555266,0.7057967382559169
SING_KERO_M1M2,BOTH_MILES_CHG1,4,52,5.171959572108824,0.5743779863091076
SING_KERO_M1M2,BOTH_MILES_CHG4,4,52,2.605440745636369,0.41128807923108657
SING_KERO_M1M2,BOTH_MILES_VS_8W,4,52,5.850916261107902,0.15203139508439917
SING_KERO_M2M3,P5_MILES_SURPRISE,1,52,0.00036227485106830426,0.7524787753579287
SING_KERO_M2M3,P5_MILES_CHG1,1,52,-0.08028297381275623,0.9663295138435336
SING_KERO_M2M3,P5_MILES_CHG4,1,52,0.465244073827904,0.5049796929060567
SING_KERO_M2M3,P5_MILES_VS_8W,1,52,1.1227136975230985,0.18979446467723793
SING_KERO_M2M3,BOTH_MILES_SURPRISE,1,52,-0.0009545336117492791,0.05078487713190436
SING_KERO_M2M3,BOTH_MILES_CHG1,1,52,-1.2259479689860937,0.5325659646943752
SING_KERO_M2M3,BOTH_MILES_CHG4,1,52,-0.06690073288596265,0.909211851607204
SING_KERO_M2M3,BOTH_MILES_VS_8W,1,52,0.6306342656759856,0.4667358836749903
SING_KERO_M2M3,P5_MILES_SURPRISE,2,52,0.0007440276233873663,0.782540639057265
SING_KERO_M2M3,P5_MILES_CHG1,2,52,-1.7461255531083766,0.6191454537820671
SING_KERO_M2M3,P5_MILES_CHG4,2,52,1.40989938964491,0.41248125611299624
SING_KERO_M2M3,P5_MILES_VS_8W,2,52,2.831916842465998,0.14144645559364477
SING_KERO_M2M3,BOTH_MILES_SURPRISE,2,52,-0.0023789671427632397,0.06960503182280073
SING_KERO_M2M3,BOTH_MILES_CHG1,2,52,-2.7197323804044298,0.48974593383015885
SING_KERO_M2M3,BOTH_MILES_CHG4,2,52,0.11288708701429717,0.9501666377887366
SING_KERO_M2M3,BOTH_MILES_VS_8W,2,52,1.7478613286958304,0.4010191588154516
SING_KERO_M2M3,P5_MILES_SURPRISE,4,52,0.00016908179503773732,0.9781730070775789
SING_KERO_M2M3,P5_MILES_CHG1,4,52,-1.0939483576701914,0.8782199661006909
SING_KERO_M2M3,P5_MILES_CHG4,4,52,6.514178920601787,0.12611694989436395
SING_KERO_M2M3,P5_MILES_VS_8W,4,52,8.565644888111379,0.06001798001152999
SING_KERO_M2M3,BOTH_MILES_SURPRISE,4,52,-0.005400033640029463,0.06361096706240632
SING_KERO_M2M3,BOTH_MILES_CHG1,4,52,-6.472127668220303,0.4243587138854621
SING_KERO_M2M3,BOTH_MILES_CHG4,4,52,2.3127426203508503,0.557884926623188
SING_KERO_M2M3,BOTH_MILES_VS_8W,4,52,6.141094514489295,0.17123247232494332
LA_DIFF_1,P5_MILES_SURPRISE,1,52,-0.003232059794628733,0.5570655350516334
LA_DIFF_1,P5_MILES_CHG1,1,52,4.131419010486198,0.6138454842843665
LA_DIFF_1,P5_MILES_CHG4,1,52,4.721653673079853,0.20830739583341273
LA_DIFF_1,P5_MILES_VS_8W,1,52,5.908782636015954,0.08159017645147763
LA_DIFF_1,BOTH_MILES_SURPRISE,1,52,-0.0045669191850783815,0.037850970437529476
LA_DIFF_1,BOTH_MILES_CHG1,1,52,-5.819188627502037,0.6149964109543318
LA_DIFF_1,BOTH_MILES_CHG4,1,52,-4.276490512105176,0.2629434794545724
LA_DIFF_1,BOTH_MILES_VS_8W,1,52,-2.9619136604252128,0.526143603513533
LA_DIFF_1,P5_MILES_SURPRISE,2,52,0.0030705120162515896,0.694474956530608
LA_DIFF_1,P5_MILES_CHG1,2,52,14.134738454207826,0.222414909842371
LA_DIFF_1,P5_MILES_CHG4,2,52,8.33549544316148,0.21486908359350898
LA_DIFF_1,P5_MILES_VS_8W,2,52,12.352466103551706,0.06056931818742344
LA_DIFF_1,BOTH_MILES_SURPRISE,2,52,-0.007318022516060139,0.014241733733358877
LA_DIFF_1,BOTH_MILES_CHG1,2,52,-16.269658515363425,0.33456731122617167
LA_DIFF_1,BOTH_MILES_CHG4,2,52,-6.592874063236368,0.23911292719280297
LA_DIFF_1,BOTH_MILES_VS_8W,2,52,-2.982281210159727,0.7060712044874198
LA_DIFF_1,P5_MILES_SURPRISE,4,52,-0.02686684062472318,0.4712098493518626
LA_DIFF_1,P5_MILES_CHG1,4,52,-10.748676515967214,0.7791348846351032
LA_DIFF_1,P5_MILES_CHG4,4,52,5.869342839177485,0.6697623113297442
LA_DIFF_1,P5_MILES_VS_8W,4,52,22.265277269892387,0.17832740088048427
LA_DIFF_1,BOTH_MILES_SURPRISE,4,52,-0.014523364826193132,0.10669199347523645
LA_DIFF_1,BOTH_MILES_CHG1,4,52,-53.28145321951067,0.11834541355152137
LA_DIFF_1,BOTH_MILES_CHG4,4,52,-2.000002977995674,0.8512678354127371
LA_DIFF_1,BOTH_MILES_VS_8W,4,52,17.976197002111086,0.392812124542844
GC_DIFF_1,P5_MILES_SURPRISE,1,52,-0.0013967133853392006,0.8017819747710438
GC_DIFF_1,P5_MILES_CHG1,1,52,4.9389173074185715,0.45620602221798945
GC_DIFF_1,P5_MILES_CHG4,1,52,2.697142034374413,0.4071117235736966
GC_DIFF_1,P5_MILES_VS_8W,1,52,5.96935436298422,0.07537647453563773
GC_DIFF_1,BOTH_MILES_SURPRISE,1,52,-0.0031416994750802186,0.13363830412296618
GC_DIFF_1,BOTH_MILES_CHG1,1,52,10.027121286135996,0.1120876158182698
GC_DIFF_1,BOTH_MILES_CHG4,1,52,1.4319426650999116,0.5834402678803439
GC_DIFF_1,BOTH_MILES_VS_8W,1,52,4.437503920493833,0.13567032465922438
GC_DIFF_1,P5_MILES_SURPRISE,2,52,-0.009288921522592865,0.6032828355857631
GC_DIFF_1,P5_MILES_CHG1,2,52,-0.26483449550502947,0.9903408502675064
GC_DIFF_1,P5_MILES_CHG4,2,52,2.3889454597246154,0.7299005400960501
GC_DIFF_1,P5_MILES_VS_8W,2,52,11.067559664243387,0.11110726060242056
GC_DIFF_1,BOTH_MILES_SURPRISE,2,52,-0.009912805630838885,0.10629842664018566
GC_DIFF_1,BOTH_MILES_CHG1,2,52,7.21227264021725,0.680163676799402
GC_DIFF_1,BOTH_MILES_CHG4,2,52,-0.11740024522907655,0.98413831817661
GC_DIFF_1,BOTH_MILES_VS_8W,2,52,7.599682961554422,0.3407132779321469
GC_DIFF_1,P5_MILES_SURPRISE,4,52,-0.012883394516575681,0.6876499174565505
GC_DIFF_1,P5_MILES_CHG1,4,52,-19.132305846847423,0.6122299491037209
GC_DIFF_1,P5_MILES_CHG4,4,52,20.61546138065621,0.2505611399599502
GC_DIFF_1,P5_MILES_VS_8W,4,52,33.37793011549199,0.15316136764848387
GC_DIFF_1,BOTH_MILES_SURPRISE,4,52,-0.019682273630505384,0.06413055049526233
GC_DIFF_1,BOTH_MILES_CHG1,4,52,-11.896132084554804,0.7006799527805961
GC_DIFF_1,BOTH_MILES_CHG4,4,52,9.869502421913548,0.567253458339628
GC_DIFF_1,BOTH_MILES_VS_8W,4,52,26.367372450945314,0.3870995518155389
NY_DIFF_1,P5_MILES_SURPRISE,1,52,0.0032227406622011225,0.5600594624179115
NY_DIFF_1,P5_MILES_CHG1,1,52,4.443928506765905,0.5811020871277279
NY_DIFF_1,P5_MILES_CHG4,1,52,0.9715109961643968,0.7178059334928164
NY_DIFF_1,P5_MILES_VS_8W,1,52,4.266949144744637,0.10902364703357292
NY_DIFF_1,BOTH_MILES_SURPRISE,1,52,-0.0014850177426097972,0.532974544754153
NY_DIFF_1,BOTH_MILES_CHG1,1,52,13.151799264983238,0.13284099502226834
NY_DIFF_1,BOTH_MILES_CHG4,1,52,1.0466672493591118,0.7342743687358402
NY_DIFF_1,BOTH_MILES_VS_8W,1,52,5.777160223529683,0.029230213607046928
NY_DIFF_1,P5_MILES_SURPRISE,2,52,0.0063997303906780986,0.639603151086667
NY_DIFF_1,P5_MILES_CHG1,2,52,-1.06302404822919,0.9525861819040706
NY_DIFF_1,P5_MILES_CHG4,2,52,0.5839489130297051,0.920620628817105
NY_DIFF_1,P5_MILES_VS_8W,2,52,8.504239319912335,0.21233376605168153
NY_DIFF_1,BOTH_MILES_SURPRISE,2,52,-0.004812599038544241,0.3818606641289478
NY_DIFF_1,BOTH_MILES_CHG1,2,52,5.652817076631143,0.7571233705873958
NY_DIFF_1,BOTH_MILES_CHG4,2,52,-2.392533000369393,0.6768575738093711
NY_DIFF_1,BOTH_MILES_VS_8W,2,52,7.165243511576556,0.22590135116016852
NY_DIFF_1,P5_MILES_SURPRISE,4,52,0.013938010901238125,0.6653056096303874
NY_DIFF_1,P5_MILES_CHG1,4,52,-20.045707643836398,0.555033554343331
NY_DIFF_1,P5_MILES_CHG4,4,52,14.012137422551842,0.4347951129312895
NY_DIFF_1,P5_MILES_VS_8W,4,52,26.84537616134174,0.21861001849648787
NY_DIFF_1,BOTH_MILES_SURPRISE,4,52,-0.014341796207613278,0.24270294099713363
NY_DIFF_1,BOTH_MILES_CHG1,4,52,-17.69658318288324,0.5886776047384275
NY_DIFF_1,BOTH_MILES_CHG4,4,52,4.498576518429895,0.7483140192433626
NY_DIFF_1,BOTH_MILES_VS_8W,4,52,21.946269338427292,0.2985783988739793
GC_JET_BRENT,P5_MILES_SURPRISE,1,52,0.012421017830393559,0.2518719787170113
GC_JET_BRENT,P5_MILES_CHG1,1,52,-2.7350376276339814,0.8302174103411798
GC_JET_BRENT,P5_MILES_CHG4,1,52,-2.8965484999850926,0.6749534977738396
GC_JET_BRENT,P5_MILES_VS_8W,1,52,3.2090359521402645,0.5598846610420434
